Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales,Profit,Discount,Month,Year,Quarter,Profit_Margin
1042,C0243,P043,2025-03-04,3,31816.11,12205.11,5,March,2025,1,38.36
1043,C0306,P005,2024-01-30,2,7745.84,2273.84,5,January,2024,1,29.36
1044,C0479,P078,2025-09-24,3,23774.67,10451.67,5,September,2025,3,43.96
1045,C0359,P003,2025-08-19,4,101929.26,43341.26,10,August,2025,3,42.52
1046,C0595,P015,2024-05-16,4,38626.77,6590.77,15,May,2024,2,17.06
1047,C0025,P010,2025-12-04,3,8693.88,3818.88,15,December,2025,4,43.93
1048,C0524,P045,2025-09-03,2,29384.9,11174.9,15,September,2025,3,38.03
1049,C0041,P003,2024-03-01,3,52618.74,8677.74,20,March,2024,1,16.49
1050,C0071,P041,2025-04-27,1,2283.19,612.19,5,April,2025,2,26.81
1051,C0587,P021,2025-12-27,3,54206.1,24056.1,20,December,2025,4,44.38
1052,C0069,P068,2025-09-26,1,9064.08,1206.08,20,September,2025,3,13.31
1053,C0197,P073,2025-11-18,4,35615.66,9167.66,15,November,2025,4,25.74
1054,C0547,P079,2024-02-12,3,5906.63,1127.63,20,February,2024,1,19.09
1055,C0144,P016,2025-05-30,5,73728.32,15518.32,5,May,2025,2,21.05
1056,C0220,P038,2024-05-15,4,33072.82,14224.82,15,May,2024,2,43.01
1057,C0484,P011,2025-03-19,1,7643.86,2007.86,20,March,2025,1,26.27
1058,C0012,P005,2024-02-15,2,7219.01,1747.01,10,February,2024,1,24.2
1059,C0520,P035,2025-01-04,2,26390.37,8492.37,10,January,2025,1,32.18
1060,C0527,P049,2025-09-19,4,5298.26,1326.26,10,September,2025,3,25.03
1061,C0274,P066,2024-06-17,3,21759.97,7116.97,15,June,2024,2,32.71
1062,C0147,P068,2024-06-03,3,38401.22,14827.22,15,June,2024,2,38.61
1063,C0539,P087,2024-02-24,5,52429.56,21669.56,15,February,2024,1,41.33
1064,C0339,P084,2024-07-06,2,15403.03,3047.03,5,July,2024,3,19.78
1065,C0244,P054,2025-12-23,1,7169.13,2244.13,5,December,2025,4,31.3
1066,C0497,P057,2024-02-11,4,59302.72,17938.72,15,February,2024,1,30.25
1067,C0116,P007,2025-05-11,4,7339.79,2027.79,20,May,2025,2,27.63
1068,C0291,P040,2024-05-06,4,23474.14,7510.14,5,May,2024,2,31.99
1069,C0479,P005,2024-07-03,3,9938.46,1730.46,10,July,2024,3,17.41
1070,C0565,P007,2025-07-30,2,4349.09,1693.09,10,July,2025,3,38.93
1071,C0495,P008,2025-06-22,5,58361.89,13051.89,0,June,2025,2,22.36
1072,C0093,P037,2024-09-09,5,69217.4,14602.4,0,September,2024,3,21.1
1073,C0331,P058,2024-01-27,4,63173.5,23441.5,10,January,2024,1,37.11
1074,C0372,P020,2025-02-07,3,13394.3,4985.3,0,February,2025,1,37.22
1075,C0378,P017,2024-11-27,3,2792.9,971.9,0,November,2024,4,34.8
1076,C0421,P014,2025-12-25,2,34441.27,4973.27,15,December,2025,4,14.44
1077,C0049,P087,2025-08-31,4,35561.91,10953.91,10,August,2025,3,30.8
1078,C0012,P066,2025-11-02,1,6658.31,1777.31,0,November,2025,4,26.69
1079,C0243,P058,2025-08-05,5,87811.81,38146.81,10,August,2025,3,43.44
1080,C0170,P021,2025-10-21,2,25876.51,5776.51,0,October,2025,4,22.32
1081,C0099,P015,2024-03-13,3,32678.19,8651.19,0,March,2024,1,26.47
1082,C0290,P063,2024-04-04,5,30864.43,13414.43,15,April,2024,2,43.46
1083,C0557,P071,2025-02-12,4,27117.17,6509.17,5,February,2025,1,24.0
1084,C0174,P066,2024-06-15,1,5678.23,797.23,5,June,2024,2,14.04
1085,C0281,P019,2025-10-24,4,71627.79,28391.79,10,October,2025,4,39.64
1086,C0077,P071,2025-03-18,2,12657.34,2353.34,15,March,2025,1,18.59
1087,C0200,P017,2024-05-14,3,3163.86,1342.86,20,May,2024,2,42.44
1088,C0232,P012,2025-06-08,3,46680.02,17184.02,10,June,2025,2,36.81
1089,C0201,P069,2025-05-02,2,40887.96,13039.96,15,May,2025,2,31.89
1090,C0238,P026,2024-04-02,3,7999.86,2722.86,15,April,2024,2,34.04
1091,C0096,P043,2024-07-09,4,43854.02,17706.02,20,July,2024,3,40.37
1092,C0530,P075,2024-02-11,4,50623.37,18171.37,0,February,2024,1,35.9
1093,C0067,P017,2025-11-23,5,4164.43,1129.43,15,November,2025,4,27.12
1094,C0326,P027,2025-05-22,2,17355.82,6307.82,5,May,2025,2,36.34
1095,C0508,P026,2024-03-26,5,13713.28,4918.28,20,March,2024,1,35.87
1096,C0094,P038,2025-05-04,3,20558.59,6422.59,0,May,2025,2,31.24
1097,C0432,P035,2025-12-01,3,33467.32,6620.32,5,December,2025,4,19.78
1098,C0085,P050,2025-03-13,3,30602.0,12569.0,20,March,2025,1,41.07
1099,C0271,P060,2024-03-19,3,15367.19,5254.19,20,March,2024,1,34.19
1100,C0161,P033,2025-03-11,1,17699.29,5770.29,20,March,2025,1,32.6
1101,C0222,P036,2024-09-16,4,21543.8,3759.8,20,September,2024,3,17.45
1102,C0199,P058,2025-05-30,3,39205.33,9406.33,0,May,2025,2,23.99
1103,C0488,P034,2024-07-02,1,14760.92,2701.92,15,July,2024,3,18.3
1104,C0221,P044,2024-03-26,2,32147.88,13213.88,0,March,2024,1,41.1
1105,C0070,P074,2024-11-17,4,53763.79,22503.79,10,November,2024,4,41.86
1106,C0170,P042,2025-09-30,5,7398.32,2833.32,15,September,2025,3,38.3
1107,C0255,P020,2024-08-04,3,11536.03,3127.03,5,August,2024,3,27.11
1108,C0388,P009,2024-09-22,2,35578.59,5950.59,20,September,2024,3,16.73
1109,C0339,P058,2024-01-06,1,14223.75,4290.75,0,January,2024,1,30.17
1110,C0427,P079,2025-11-02,4,7811.06,1439.06,5,November,2025,4,18.42
1111,C0004,P040,2025-11-04,4,23133.53,7169.53,15,November,2025,4,30.99
1112,C0513,P085,2025-09-25,5,118451.26,45416.26,10,September,2025,3,38.34
1113,C0153,P004,2024-11-05,5,43271.73,12016.73,15,November,2024,4,27.77
1114,C0042,P021,2024-07-14,1,12374.65,2324.65,0,July,2024,3,18.79
1115,C0153,P073,2024-01-28,1,11110.67,4498.67,5,January,2024,1,40.49
1116,C0267,P032,2025-10-27,2,26849.8,8493.8,5,October,2025,4,31.63
1117,C0039,P024,2024-07-14,2,7662.22,2316.22,20,July,2024,3,30.23
1118,C0575,P041,2024-05-31,1,2248.49,577.49,15,May,2024,2,25.68
1119,C0191,P069,2024-06-19,4,79323.44,23627.44,0,June,2024,2,29.79
1120,C0160,P027,2025-05-11,2,18010.54,6962.54,15,May,2025,2,38.66
1121,C0159,P076,2025-08-22,4,68653.89,9609.89,15,August,2025,3,14.0
1122,C0202,P045,2025-02-05,2,23324.64,5114.64,20,February,2025,1,21.93
1123,C0537,P052,2025-10-07,1,9712.55,2607.55,0,October,2025,4,26.85
1124,C0241,P020,2025-08-15,4,20032.1,8820.1,15,August,2025,3,44.03
1125,C0134,P069,2024-02-07,5,113146.5,43526.5,10,February,2024,1,38.47
1126,C0102,P049,2025-08-28,4,5599.69,1627.69,20,August,2025,3,29.07
1127,C0119,P075,2024-08-25,5,71310.54,30745.54,15,August,2024,3,43.12
1128,C0045,P025,2025-08-13,1,1459.05,482.05,15,August,2025,3,33.04
1129,C0109,P066,2025-10-25,3,22105.31,7462.31,10,October,2025,4,33.76
1130,C0592,P057,2025-05-21,4,71474.57,30110.57,0,May,2025,2,42.13
1131,C0334,P048,2025-04-04,5,23025.08,9945.08,10,April,2025,2,43.19
1132,C0371,P053,2024-07-15,4,7144.04,1004.04,10,July,2024,3,14.05
1133,C0166,P044,2025-06-03,4,52011.73,14143.73,5,June,2025,2,27.19
1134,C0404,P064,2025-09-08,2,8879.35,3083.35,10,September,2025,3,34.72
1135,C0154,P062,2025-12-29,4,2574.27,490.27,10,December,2025,4,19.05
1136,C0571,P081,2025-04-28,4,63958.74,27902.74,10,April,2025,2,43.63
1137,C0124,P044,2025-12-08,2,29427.18,10493.18,10,December,2025,4,35.66
1138,C0002,P021,2024-06-26,1,15915.05,5865.05,5,June,2024,2,36.85
1139,C0361,P042,2024-04-13,2,2285.43,459.43,15,April,2024,2,20.1
1140,C0566,P057,2024-11-06,4,72924.13,31560.13,15,November,2024,4,43.28
1141,C0293,P066,2024-01-19,2,12555.21,2793.21,0,January,2024,1,22.25
1142,C0095,P034,2025-11-24,3,62318.1,26141.1,10,November,2025,4,41.95
1143,C0263,P009,2024-02-02,2,37436.89,7808.89,20,February,2024,1,20.86
1144,C0010,P013,2025-09-24,1,13904.81,3751.81,0,September,2025,3,26.98
1145,C0490,P057,2025-05-13,2,25406.75,4724.75,5,May,2025,2,18.6
1146,C0141,P081,2024-02-17,3,48564.21,21522.21,10,February,2024,1,44.32
1147,C0261,P068,2025-12-07,5,52014.82,12724.82,5,December,2025,4,24.46
1148,C0168,P019,2025-12-24,5,83379.99,29334.99,0,December,2025,4,35.18
1149,C0464,P025,2025-04-13,1,1712.01,735.01,15,April,2025,2,42.93
1150,C0142,P017,2025-09-16,1,1082.6,475.6,20,September,2025,3,43.93
1151,C0136,P003,2025-06-03,1,24685.27,10038.27,0,June,2025,2,40.67
1152,C0062,P045,2024-07-29,1,11459.37,2354.37,0,July,2024,3,20.55
1153,C0151,P051,2025-12-26,3,608.51,122.51,10,December,2025,4,20.13
1154,C0458,P079,2024-04-11,4,10483.71,4111.71,15,April,2024,2,39.22
1155,C0549,P081,2024-05-21,2,28314.96,10286.96,10,May,2024,2,36.33
1156,C0107,P040,2025-03-01,1,6791.03,2800.03,15,March,2025,1,41.23
1157,C0521,P075,2024-12-15,1,10623.61,2510.61,15,December,2024,4,23.63
1158,C0106,P066,2024-09-29,3,21646.23,7003.23,0,September,2024,3,32.35
1159,C0060,P011,2025-01-04,3,27304.39,10396.39,15,January,2025,1,38.08
1160,C0039,P056,2025-03-07,2,27333.2,5441.2,20,March,2025,1,19.91
1161,C0401,P052,2025-02-27,2,17616.08,3406.08,15,February,2025,1,19.34
1162,C0378,P012,2025-11-29,4,68184.62,28856.62,20,November,2025,4,42.32
1163,C0573,P053,2024-05-29,3,8120.6,3515.6,15,May,2024,2,43.29
1164,C0508,P011,2024-03-12,1,9110.35,3474.35,20,March,2024,1,38.14
1165,C0173,P021,2024-06-17,1,13767.47,3717.47,15,June,2024,2,27.0
1166,C0522,P054,2025-11-07,4,23442.1,3742.1,0,November,2025,4,15.96
1167,C0288,P088,2025-10-08,2,10961.62,4649.62,0,October,2025,4,42.42
1168,C0238,P045,2025-02-15,5,81136.01,35611.01,15,February,2025,1,43.89
1169,C0438,P035,2024-12-18,5,76863.19,32118.19,10,December,2024,4,41.79
1170,C0321,P059,2025-09-17,1,13448.1,5479.1,20,September,2025,3,40.74
1171,C0465,P058,2025-10-21,2,31888.74,12022.74,15,October,2025,4,37.7
1172,C0399,P012,2025-09-25,2,33958.29,14294.29,20,September,2025,3,42.09
1173,C0221,P083,2024-07-21,4,20067.61,7551.61,15,July,2024,3,37.63
1174,C0557,P078,2024-12-08,3,16051.32,2728.32,20,December,2024,4,17.0
1175,C0170,P084,2025-06-16,4,40065.92,15353.92,5,June,2025,2,38.32
1176,C0035,P078,2025-06-07,5,29633.75,7428.75,0,June,2025,2,25.07
1177,C0392,P049,2025-10-12,5,6717.47,1752.47,10,October,2025,4,26.09
1178,C0493,P048,2025-08-29,2,6096.45,864.45,20,August,2025,3,14.18
1179,C0121,P001,2025-03-08,3,22347.49,5247.49,10,March,2025,1,23.48
1180,C0095,P039,2025-01-16,5,30373.63,5513.63,0,January,2025,1,18.15
1181,C0191,P068,2024-05-06,3,36717.52,13143.52,10,May,2024,2,35.8
1182,C0065,P004,2025-04-04,1,10262.67,4011.67,0,April,2025,2,39.09
1183,C0548,P037,2025-04-09,3,49877.14,17108.14,0,April,2025,2,34.3
1184,C0193,P022,2025-08-02,3,78767.84,34736.84,20,August,2025,3,44.1
1185,C0465,P003,2024-12-24,5,124420.57,51185.57,5,December,2024,4,41.14
1186,C0374,P078,2025-11-19,3,17785.51,4462.51,20,November,2025,4,25.09
1187,C0013,P090,2024-09-10,2,2683.01,1021.01,20,September,2024,3,38.05
1188,C0199,P003,2024-07-16,1,19965.33,5318.33,20,July,2024,3,26.64
1189,C0371,P041,2025-12-29,3,7245.3,2232.3,5,December,2025,4,30.81
1190,C0387,P055,2024-04-04,4,91840.05,37448.05,0,April,2024,2,40.78
1191,C0498,P036,2025-05-02,1,6340.78,1894.78,5,May,2025,2,29.88
1192,C0547,P066,2025-11-24,2,14057.34,4295.34,10,November,2025,4,30.56
1193,C0300,P029,2025-06-15,5,22673.35,6613.35,20,June,2025,2,29.17
1194,C0157,P071,2025-05-25,4,35380.01,14772.01,20,May,2025,2,41.75
1195,C0191,P020,2025-03-02,4,20156.18,8944.18,15,March,2025,1,44.37
1196,C0516,P045,2025-05-11,2,22650.05,4440.05,5,May,2025,2,19.6
1197,C0444,P035,2025-06-25,4,44175.86,8379.86,20,June,2025,2,18.97
1198,C0342,P080,2025-04-29,1,17000.53,6384.53,15,April,2025,2,37.55
1199,C0364,P005,2025-01-13,1,4473.97,1737.97,20,January,2025,1,38.85
1200,C0059,P037,2024-04-22,1,16832.78,5909.78,15,April,2024,2,35.11
1201,C0227,P079,2024-02-11,1,2214.64,621.64,10,February,2024,1,28.07
1202,C0481,P072,2024-11-08,5,80970.94,16175.94,10,November,2024,4,19.98
1203,C0235,P049,2024-01-29,3,4013.07,1034.07,15,January,2024,1,25.77
1204,C0194,P040,2025-03-07,2,9916.76,1934.76,20,March,2025,1,19.51
1205,C0399,P044,2024-10-17,1,16651.82,7184.82,10,October,2024,4,43.15
1206,C0004,P060,2024-01-03,2,8555.6,1813.6,15,January,2024,1,21.2
1207,C0270,P062,2024-02-15,1,784.57,263.57,0,February,2024,1,33.59
1208,C0352,P081,2025-08-02,4,52741.44,16685.44,10,August,2025,3,31.64
1209,C0406,P029,2025-05-01,4,22293.68,9445.68,15,May,2025,2,42.37
1210,C0184,P010,2025-05-31,5,10045.15,1920.15,5,May,2025,2,19.12
1211,C0144,P005,2024-06-01,4,18003.88,7059.88,15,June,2024,2,39.21
1212,C0593,P016,2025-11-11,3,42192.52,7266.52,20,November,2025,4,17.22
1213,C0041,P058,2025-02-08,5,70338.47,20673.47,5,February,2025,1,29.39
1214,C0468,P090,2024-10-11,3,3743.6,1250.6,15,October,2024,4,33.41
1215,C0422,P031,2025-08-08,1,19735.69,8213.69,0,August,2025,3,41.62
1216,C0424,P090,2025-10-21,3,3776.09,1283.09,0,October,2025,4,33.98
1217,C0536,P003,2025-07-08,5,88273.72,15038.72,20,July,2025,3,17.04
1218,C0033,P051,2025-06-18,5,1330.38,520.38,20,June,2025,2,39.12
1219,C0207,P058,2024-01-20,2,32537.79,12671.79,20,January,2024,1,38.94
1220,C0025,P081,2024-07-03,1,14222.88,5208.88,20,July,2024,3,36.62
1221,C0363,P069,2024-09-08,1,18501.18,4577.18,5,September,2024,3,24.74
1222,C0346,P089,2025-09-13,5,53255.3,16240.3,20,September,2025,3,30.5
1223,C0113,P088,2025-05-18,3,13360.94,3892.94,0,May,2025,2,29.14
1224,C0208,P052,2025-02-28,1,9740.75,2635.75,5,February,2025,1,27.06
1225,C0178,P086,2025-01-26,1,10848.99,4499.99,10,January,2025,1,41.48
1226,C0187,P045,2025-07-08,3,33028.38,5713.38,0,July,2025,3,17.3
1227,C0027,P088,2024-09-18,2,8429.54,2117.54,5,September,2024,3,25.12
1228,C0263,P052,2025-11-25,1,8883.01,1778.01,15,November,2025,4,20.02
1229,C0257,P044,2024-07-04,2,22499.16,3565.16,10,July,2024,3,15.85
1230,C0002,P052,2025-02-03,1,11464.95,4359.95,10,February,2025,1,38.03
1231,C0086,P025,2024-11-27,1,1326.79,349.79,15,November,2024,4,26.36
1232,C0391,P063,2024-02-23,3,14596.05,4126.05,0,February,2024,1,28.27
1233,C0531,P048,2025-08-23,2,6831.71,1599.71,20,August,2025,3,23.42
1234,C0415,P011,2025-01-29,2,16574.76,5302.76,20,January,2025,1,31.99
1235,C0126,P025,2025-04-20,1,1294.56,317.56,10,April,2025,2,24.53
1236,C0498,P026,2024-01-30,5,12441.4,3646.4,15,January,2024,1,29.31
1237,C0161,P053,2024-10-02,4,9589.46,3449.46,0,October,2024,4,35.97
1238,C0350,P003,2024-09-09,5,130084.29,56849.29,0,September,2024,3,43.7
1239,C0116,P085,2024-11-07,5,114921.16,41886.16,5,November,2024,4,36.45
1240,C0205,P060,2025-10-13,5,23839.46,6984.46,0,October,2025,4,29.3
1241,C0265,P067,2025-01-17,5,9245.0,2035.0,5,January,2025,1,22.01
1242,C0377,P051,2025-07-04,5,1450.27,640.27,5,July,2025,3,44.15
1243,C0553,P074,2025-04-07,4,55482.71,24222.71,20,April,2025,2,43.66
1244,C0447,P076,2025-09-27,1,16984.75,2223.75,15,September,2025,3,13.09
1245,C0159,P008,2024-01-01,3,42804.04,15618.04,5,January,2024,1,36.49
1246,C0561,P053,2024-10-06,1,2696.66,1161.66,15,October,2024,4,43.08
1247,C0114,P084,2024-12-25,5,40560.97,9670.97,15,December,2024,4,23.84
1248,C0467,P054,2024-10-15,2,15073.98,5223.98,20,October,2024,4,34.66
1249,C0136,P054,2025-07-30,1,6180.48,1255.48,20,July,2025,3,20.31
1250,C0550,P071,2025-12-16,1,6931.58,1779.58,15,December,2025,4,25.67
1251,C0363,P074,2024-10-13,1,13205.97,5390.97,20,October,2024,4,40.82
1252,C0540,P012,2024-11-21,4,50617.21,11289.21,20,November,2024,4,22.3
1253,C0362,P062,2024-10-06,3,2442.75,879.75,15,October,2024,4,36.01
1254,C0563,P046,2024-12-15,2,43810.91,16090.91,10,December,2024,4,36.73
1255,C0265,P052,2024-12-02,2,20588.44,6378.44,20,December,2024,4,30.98
1256,C0301,P084,2025-10-23,1,10775.12,4597.12,5,October,2025,4,42.66
1257,C0193,P028,2024-01-10,1,5358.98,1891.98,0,January,2024,1,35.3
1258,C0349,P089,2025-02-06,2,21003.14,6197.14,15,February,2025,1,29.51
1259,C0207,P011,2025-07-05,5,33893.4,5713.4,0,July,2025,3,16.86
1260,C0434,P046,2025-11-19,1,23980.18,10120.18,15,November,2025,4,42.2
1261,C0565,P023,2025-09-07,1,9949.95,2736.95,15,September,2025,3,27.51
1262,C0412,P071,2024-05-07,3,21659.86,6203.86,0,May,2024,2,28.64
1263,C0552,P013,2025-03-31,4,56483.67,15871.67,5,March,2025,1,28.1
1264,C0290,P085,2024-10-14,1,18901.29,4294.29,0,October,2024,4,22.72
1265,C0307,P087,2025-10-02,3,23521.85,5065.85,20,October,2025,4,21.54
1266,C0109,P012,2024-08-27,3,49419.65,19923.65,5,August,2024,3,40.32
1267,C0509,P051,2024-10-14,4,1152.63,504.63,0,October,2024,4,43.78
1268,C0394,P075,2024-08-02,4,56399.3,23947.3,20,August,2024,3,42.46
1269,C0224,P022,2024-04-23,1,18749.23,4072.23,15,April,2024,2,21.72
1270,C0162,P024,2024-06-23,3,12188.21,4169.21,15,June,2024,2,34.21
1271,C0369,P008,2025-11-19,5,57813.32,12503.32,20,November,2025,4,21.63
1272,C0181,P016,2025-08-25,5,88324.43,30114.43,0,August,2025,3,34.1
1273,C0571,P054,2024-09-22,2,16103.59,6253.59,5,September,2024,3,38.83
1274,C0193,P054,2024-10-07,5,42011.76,17386.76,20,October,2024,4,41.39
1275,C0153,P060,2025-12-10,2,11468.03,4726.03,0,December,2025,4,41.21
1276,C0143,P053,2025-04-09,5,11891.62,4216.62,20,April,2025,2,35.46
1277,C0185,P042,2024-11-26,1,1606.54,693.54,0,November,2024,4,43.17
1278,C0349,P067,2024-10-07,4,9798.81,4030.81,15,October,2024,4,41.14
1279,C0147,P056,2025-05-22,1,17427.27,6481.27,15,May,2025,2,37.19
1280,C0554,P032,2024-08-17,3,40921.5,13387.5,0,August,2024,3,32.72
1281,C0433,P053,2025-06-29,1,2042.56,507.56,15,June,2025,2,24.85
1282,C0234,P084,2024-07-18,4,33498.53,8786.53,15,July,2024,3,26.23
1283,C0575,P045,2024-01-26,3,32864.75,5549.75,20,January,2024,1,16.89
1284,C0428,P090,2024-03-17,2,2967.94,1305.94,15,March,2024,1,44.0
1285,C0364,P053,2024-11-14,2,3923.37,853.37,10,November,2024,4,21.75
1286,C0312,P066,2024-01-29,1,7599.21,2718.21,0,January,2024,1,35.77
1287,C0543,P052,2025-08-29,4,40662.39,12242.39,0,August,2025,3,30.11
1288,C0161,P073,2024-04-20,3,33648.4,13812.4,5,April,2024,2,41.05
1289,C0402,P025,2024-02-25,4,5099.68,1191.68,10,February,2024,1,23.37
1290,C0502,P014,2024-03-15,3,65763.24,21561.24,5,March,2024,1,32.79
1291,C0250,P027,2025-10-02,5,42886.08,15266.08,0,October,2025,4,35.6
1292,C0040,P055,2024-03-03,4,83018.91,28626.91,0,March,2024,1,34.48
1293,C0274,P086,2024-05-10,1,8858.8,2509.8,0,May,2024,2,28.33
1294,C0299,P046,2024-02-26,1,24219.31,10359.31,15,February,2024,1,42.77
1295,C0587,P036,2024-03-08,3,20633.62,7295.62,15,March,2024,1,35.36
1296,C0473,P033,2024-02-23,1,18972.08,7043.08,20,February,2024,1,37.12
1297,C0331,P002,2024-04-08,3,14744.95,6083.95,15,April,2024,2,41.26
1298,C0333,P030,2025-09-05,5,55759.36,21734.36,5,September,2025,3,38.98
1299,C0531,P049,2025-04-20,5,5743.98,778.98,15,April,2025,2,13.56
1300,C0444,P053,2024-04-13,4,10572.83,4432.83,20,April,2024,2,41.93
1301,C0051,P065,2025-04-09,3,49816.9,18148.9,0,April,2025,2,36.43
1302,C0210,P042,2024-04-20,5,6223.58,1658.58,5,April,2024,2,26.65
1303,C0062,P027,2025-08-30,1,6396.72,872.72,0,August,2025,3,13.64
1304,C0181,P004,2025-10-14,2,21726.48,9224.48,5,October,2025,4,42.46
1305,C0081,P026,2025-05-07,5,11579.37,2784.37,15,May,2025,2,24.05
1306,C0399,P023,2024-05-20,5,51897.74,15832.74,5,May,2024,2,30.51
1307,C0088,P049,2025-08-21,1,1180.99,187.99,10,August,2025,3,15.92
1308,C0543,P037,2024-11-14,4,64818.47,21126.47,10,November,2024,4,32.59
1309,C0506,P024,2024-05-30,5,23059.89,9694.89,5,May,2024,2,42.04
1310,C0582,P077,2024-10-25,4,59049.91,15329.91,10,October,2024,4,25.96
1311,C0482,P063,2025-08-23,3,18643.68,8173.68,20,August,2025,3,43.84
1312,C0498,P014,2025-07-26,2,34986.07,5518.07,20,July,2025,3,15.77
1313,C0009,P071,2024-07-24,1,7338.2,2186.2,5,July,2024,3,29.79
1314,C0271,P064,2024-07-12,2,9623.8,3827.8,10,July,2024,3,39.77
1315,C0402,P005,2025-09-06,4,17528.0,6584.0,15,September,2025,3,37.56
1316,C0577,P048,2024-12-09,3,13371.47,5523.47,20,December,2024,4,41.31
1317,C0313,P072,2024-06-15,5,87133.76,22338.76,10,June,2024,2,25.64
1318,C0190,P078,2025-05-22,1,6418.56,1977.56,0,May,2025,2,30.81
1319,C0159,P027,2025-12-10,2,19311.57,8263.57,5,December,2025,4,42.79
1320,C0207,P069,2024-09-01,2,40470.08,12622.08,5,September,2024,3,31.19
1321,C0156,P015,2025-01-19,4,52137.98,20101.98,10,January,2025,1,38.56
1322,C0374,P061,2025-01-06,2,4763.67,1385.67,0,January,2025,1,29.09
1323,C0330,P008,2025-07-22,1,10855.6,1793.6,0,July,2025,3,16.52
1324,C0177,P067,2024-07-18,1,1791.77,349.77,15,July,2024,3,19.52
1325,C0552,P060,2024-02-14,5,29382.66,12527.66,10,February,2024,1,42.64
1326,C0118,P081,2024-06-27,1,11532.78,2518.78,10,June,2024,2,21.84
1327,C0500,P052,2024-12-13,2,24519.33,10309.33,5,December,2024,4,42.05
1328,C0265,P043,2024-01-23,5,42813.32,10128.32,5,January,2024,1,23.66
1329,C0130,P058,2024-01-22,2,33729.94,13863.94,0,January,2024,1,41.1
1330,C0269,P018,2024-12-12,2,20011.77,5679.77,0,December,2024,4,28.38
1331,C0350,P039,2025-01-13,2,13407.47,3463.47,5,January,2025,1,25.83
1332,C0524,P061,2025-09-30,3,8003.79,2936.79,20,September,2025,3,36.69
1333,C0037,P002,2024-05-01,4,19873.55,8325.55,0,May,2024,2,41.89
1334,C0275,P013,2024-07-13,2,35002.87,14696.87,5,July,2024,3,41.99
1335,C0046,P085,2024-11-21,2,43708.83,14494.83,10,November,2024,4,33.16
1336,C0177,P089,2024-02-17,5,52901.88,15886.88,5,February,2024,1,30.03
1337,C0445,P031,2024-10-28,5,88244.8,30634.8,20,October,2024,4,34.72
1338,C0152,P019,2025-10-06,2,29465.17,7847.17,0,October,2025,4,26.63
1339,C0301,P060,2025-08-21,3,17367.6,7254.6,20,August,2025,3,41.77
1340,C0399,P069,2025-04-26,4,71625.3,15929.3,0,April,2025,2,22.24
1341,C0538,P081,2025-02-01,5,53730.99,8660.99,20,February,2025,1,16.12
1342,C0403,P058,2025-04-20,5,69196.9,19531.9,20,April,2025,2,28.23
1343,C0177,P017,2025-06-22,2,1650.05,436.05,10,June,2025,2,26.43
1344,C0199,P012,2025-04-30,4,63521.5,24193.5,15,April,2025,2,38.09
1345,C0246,P078,2025-10-27,3,20354.5,7031.5,20,October,2025,4,34.55
1346,C0316,P088,2025-04-07,1,4054.45,898.45,5,April,2025,2,22.16
1347,C0361,P045,2025-03-11,2,25627.57,7417.57,10,March,2025,1,28.94
1348,C0527,P042,2024-09-17,4,5556.12,1904.12,10,September,2024,3,34.27
1349,C0554,P060,2024-10-29,5,20311.85,3456.85,0,October,2024,4,17.02
1350,C0299,P019,2025-08-20,4,64302.03,21066.03,5,August,2025,3,32.76
1351,C0326,P089,2024-12-10,1,10752.22,3349.22,20,December,2024,4,31.15
1352,C0067,P064,2025-02-22,4,16730.13,5138.13,15,February,2025,1,30.71
1353,C0032,P001,2024-10-06,3,28607.07,11507.07,10,October,2024,4,40.22
1354,C0553,P027,2024-08-27,4,25765.41,3669.41,15,August,2024,3,14.24
1355,C0306,P071,2024-03-25,3,24257.89,8801.89,10,March,2024,1,36.28
